,Datum,Profil,Text,Anzahl Likes,Anzahl Kommentare,"Reaktionen, Kommentare & Shares",Post-Interaktionsrate,Profil-ID,Beitrag-ID,Link,Partei,Gruppe,identifier,sentiment,politikfeld,emotion,Organische Impressionen/Aufrufe der Posts,Engagement
119,"11.02.25, 16:58",News-WG by BR24,"Nutzt ihr Tools, die bei der Wahlentscheidung helfen? Was haltet ihr davon? 
 
Allein den Wahl-O-Mat haben in den ersten 24 Stunden nach der Veröffentlichung neun Millionen Menschen genutzt! Ein Rekord für das Angebot der Bundeszentrale für politische Bildung. Und hier noch ein kleiner Fun-Fact zum Wahl-O-Mat am Rande: Der Opa von Ski Aggu, Nils Diederich (Ex-Bundestagsmitglied & Politikwissenschaftler), hat ihn mitentwickelt!  
 
Der Wahl-O-Mat ist aber nicht das einzige Tool, das euch bei eurer Wahlentscheidung unterstützen kann. In diesem Reel teste ich mal drei Tools für euch und zeige euch noch ein paar andere, die ihr selbst ausprobieren könnt. Wie sich die Tools unterscheiden und was Stärken und Schwächen davon sind – checkt unser Reel! 
 
Liebe Grüße 
Max","2812,0","80,0","2892,0","0,016175582253842538",6928558239,18034482194239081,https://www.instagram.com/reel/DF8DgZmIxYO/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,18034482194239081-6928558239,positive,bildung,neutral,,
120,"11.02.25, 16:02",Gaby Bischoff,"Klatschen reicht nicht! 👏❌ 

Unsere Pflegekräfte brauchen bessere Arbeitsbedingungen, faire Bezahlung und Entlastung. Investitionen in Ausbildung, faire Anwerbung und bessere Arbeitsbedingungen sind der Schlüssel. Es geht um die Zukunft unseres Gesundheitswesens – und vor allem darum, dass Menschen in ihrem Beruf bleiben können! 🏥✊",,"0,0","0,0","0,0",8106268414,18068164498681440,https://www.instagram.com/reel/DF79HctNGS0/,SPD,Konkurrenz Pers,18068164498681440-8106268414,positive,sozialpolitik,anger,,
121,"11.02.25, 15:44",Luisa Neubauer,"(Guckt bis zum Schluss 🤝) Die Brandmauer ist demokratisch & ökologisch. Am Freitag gehen wir in ganz Deutschland für Klima & Demokratie auf die Straße. Und machen damit alles, was Rechte hassen. #RechtAufZukunft","34706,0","864,0","35570,0","0,060710226012036225",265400016,18077899930636087,https://www.instagram.com/reel/DF77Ay3tM8v/,Die Grünen,Konkurrenz Pers,18077899930636087-265400016,positive,events und aktionen,neutral,,
122,"11.02.25, 14:15",Moritz Körner,"Wofür steht eigentlich Volt? Das scheint selbst die Spitzenkandidatin nicht genau zu wissen.

Obwohl ich die Idee, europäischer zu denken, gut finde – wie Volt –, muss man einfach sagen: Bei dieser Bundestagswahl ist Volt keine seriöse Partei. Sie kennt ihr eigenes Wahlprogramm nicht und hat keinerlei Lösungen für die Zukunftsfragen.

Deswegen, wer noch an seiner Wahl zweifelt, wählt am besten die FDP. #volt","1159,0","105,0","1264,0","0,12122374604392443",1286530533,18061220611754895,https://www.instagram.com/reel/DF7wlmzNzYU/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,18061220611754895-1286530533,negative,sonstiges,disgust,,
123,"11.02.25, 13:13",andie woerle,"Was ich als grüne und progressive Allgäuer Stimme im Bundestag erreichen will, erkläre ich im Interview mit der allgaeuerzeitung 

💚 Strom billiger machen
💚 Alleinerziehende & Familien entlasten 
💚 in Infrastruktur & Bildung investieren 
💚 Allgäu-Sbahn-Netz voranbringen 
💚 Allgäuer Natur bewahren 
💚 Vielfalt auf dem Land schützen 

Link in Story.

#bundestagswahl2025 #bundestagswahl #Allgäu #Allgäuliebe #oberallgäu #kempten #lindau #lindaubodensee #kanzlerera","92,0","5,0","97,0","0,041084286319356206",1122643583,18112002097459522,https://www.instagram.com/p/DF7p9VNtk7t/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,18112002097459522-1122643583,positive,bildung,neutral,,
124,"11.02.25, 13:12",Jakob Springfeld,"Diese Woche, wie jedes Jahr, zum Protest nach Dresden! Alle Infos dresdenwiedersetzen. Packt friends & family ein!❤️‍🔥

#Dresden #Dresdenwidersetzen #Sachsen #Ostdeutschland #Antifaschismus #Demokratie",,"23,0","23,0","0,001393770452066416",1767437403,18003593537548198,https://www.instagram.com/reel/DF7pkfzsFAl/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,18003593537548198-1767437403,positive,events und aktionen,anger,,
125,"11.02.25, 13:12",Maurice Höfgen,"Wie weit soll die Spirale aus Angst, Hass und Alarmismus noch gedreht werden? Wie weit sollen Sprache und Forderungen sich noch radikalisieren? Geflüchtete werden schon nur noch als Zahlen und Ströme bezeichnet, von denen Gewalt und Schrecken ausgeht. Das weckt die schlimmsten Erinnerungen. Ist „Nie wieder“ noch Konsens? Bekommen alle mit, dass daran gerade von rechts gerüttelt wird?","11111,0","296,0","11407,0","0,09719169094967878",232188306,18301832629225091,https://www.instagram.com/reel/DF7pkAjsK8P/,Die Linke,Konkurrenz Pers,18301832629225091-232188306,negative,migration,fear,,
126,"11.02.25, 12:55",Lilly Blaudszun,Das Ende der letzten Rede von kuehnikev im Bundestag ❤️,"2382,0","43,0","2425,0","0,05351192709137851",1949538354,18023496704382411,https://www.instagram.com/reel/DF7nzePtRAE/,SPD,Konkurrenz Pers,18023496704382411-1949538354,positive,events und aktionen,neutral,,
127,"11.02.25, 12:27",Europäische Bewegung,"Gestern fand in unserem Generalsekretariat die Jurysitzung für den Preis Frauen Europas 2025 statt.
Mitglieder des #EBD-Vorstandes und aus dem Netzwerk des Preises #FrauenEuropas entschieden wer die Preisträgerin 2025 wird.

📣 Die Gewinnerin verkünden wir am #Weltfrauentag im März! 

Wir bedanken uns für die vielen tollen Vorschläge aus der Mitgliedschaft und dem Preisträgerinnen-Netzwerk. 

#staytuned #Europa #womenempowerment","42,0","1,0","43,0","0,02227979274611399",5961652560,18059635654981540,https://www.instagram.com/p/DF7ksY-CDfD/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,18059635654981540-5961652560,positive,events und aktionen,neutral,,
128,"11.02.25, 11:33",Ole Nymoen,"In einem Monat erscheint mein neues Buch: WARUM ICH NIEMALS FÜR MEIN LAND KÄMPFEN WÜRDE.
Wer es bis zum 15. Februar bei autorenwelt vorbestellt, bekommt es zum Erscheinungstermin signiert zugeschickt! Den Link findet ihr in der Bio.","1149,0","85,0","1234,0","0,06209117439871188",21968329957,17856358515318976,https://www.instagram.com/reel/DF7eRjtMteI/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,17856358515318976-21968329957,positive,events und aktionen,joy,,
129,"11.02.25, 11:13",Ricarda Lang,"Es gibt eine politische Maßnahme, die wahnsinnig beliebt ist, das Leben der Menschen bezahlbar macht und dabei das Klima schützt? Was macht @markus.soeder? Er will das 49€-Ticket abschaffen. Denn die bayerische Landesregierung will sich nicht mehr an der Finanzierung des Deutschlandtickets beteiligen.

Aber das werden wir nicht zulassen. Ich werde weiter für das Deutschlandticket kämpfen, dafür dass es wieder auf 49€ gesenkt wird und mit einer dauerhaften Preisgarantie bei 49€!","4960,0","138,0","5098,0","0,040850668290650344",1999401021,18057563105072831,https://www.instagram.com/p/DF7cRuvNVnD/,Die Grünen,Konkurrenz Pers,18057563105072831-1999401021,negative,klimaschutz,anger,,
130,"11.02.25, 10:08",Moritz Körner,"Warum gibt es eigentlich kein sozialistisches Land mit Wohlstand, Fortschritt, individueller Freiheit und Demokratie? #dielinke","1876,0","592,0","2468,0","0,2366932003452575",1286530533,17956615172870318,https://www.instagram.com/reel/DF7UzvPtFwF/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,17956615172870318-1286530533,negative,gesellschaft,neutral,,
131,"11.02.25, 10:02",Delara Burkhardt,"Zur Abwechslung mal #GoodNews - Biber sei Dank!

In Tschechien haben Biber einen Damm gebaut, der die Stadt 1,2 Millionen Euro gekostet hätte. 

Und damit mal wieder den Beweis erbracht: Natur- und Klimaschutz sollten kein Thema nur für „gute Zeiten“ sein. Wenn man es sich „leisten“ kann. Denn: Der beste Schutz vor Umweltkatastrophen und Extremwetterereignissen und teurer Folgekosten: Eine intakte Natur!",,"4,0","4,0","1,7853157777281858E-4",192669678,18015890738688137,https://www.instagram.com/reel/DF7TYtStlW_/,SPD,Konkurrenz Pers,18015890738688137-192669678,positive,klimaschutz,joy,,
132,"11.02.25, 09:14",Heidi Reichinnek,Lieber soerenpellmann - alles Liebe zu deinem heutigen Geburtstag! Danke für deine Unterstützung zu jeder Zeit. Ich wünsche dir - nach der Wahl! - eine kleine Verschnaufpause und vorher den Hattrick im Wahlkreis. ❤️,"13614,0","48,0","13662,0","0,04113672496025437",7095896367,18043707479201719,https://www.instagram.com/p/DF7OqQTORCJ/,Die Linke,Konkurrenz Pers,18043707479201719-7095896367,positive,events und aktionen,joy,,
133,"11.02.25, 07:28",Luisa-Céline Gaffron,"🫀CAN‘T WAIT FOR YOU TO GET TO KNOW HER UNIVERSE howtobenormal_film at berlinale 💊🐦‍🔥

Screenings:
Premiere Feb. 16. 21:30 BLUEMAX THEATER
Feb. 17. 16:00 CUBIX 9
Feb. 18. 21:30 CUBIX 5
Feb. 20. 12:30 COLOSSEUM 1
Feb. 21. 21:30 BLUEMAX THEATER 

#berlinale #perspective #berlinaleperspectives #filmfestival #mentalhealth #arthousecinema #bipolar #mania #austriancinema","1790,0","40,0","1830,0","0,18742318721835313",575848321,17864724783335827,https://www.instagram.com/reel/DF7B2ljMChD/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,17864724783335827-575848321,positive,events und aktionen,joy,,
134,"10.02.25, 17:35",Heidi Reichinnek,"Achtung! 

Es gibt Änderungen in der Nordtour - statt Hagenow sind wir in Schwerin und in Rostock heißt es: go big or go home. Wir haben einen größere Location, damit diesmal hoffentlich alle Platz finden. 🙏 In Ludwigslust gibt es jetzt zwei öffentliche Termine. 

Aber weiterhin gilt: Ich freue mich auf euch! 🥰","19997,0","288,0","20285,0","0,06182999722626091",7095896367,18348992638198408,https://www.instagram.com/p/DF5jGaMosf1/,Die Linke,Konkurrenz Pers,18348992638198408-7095896367,positive,events und aktionen,joy,,
135,"10.02.25, 17:18",Gaby Bischoff,"Bei meiner Arbeit geht es aktuell viel um „EBR“ (Europäischer Betriebsrat) oder auf Englisch „EWC“ (European Works Council). Und deshalb lest ihr hier auch viel darüber - in nächster Zeit sogar noch häufiger, da ich aktuell an den Trilog-Verhandlungen beteiligt bin. Dabei verhandeln die drei EU-Institutionen (Parlament, Rat & Kommission). 

🤔 Aber was ist eigentlich ein EBR und warum braucht es dringend eine Reform der aktuellen Richtlinie? 

Danke für‘s lesen und schreibt mir gerne bei Fragen rund um den EBR oder die Trilog-Verhandlungen.",,"1,0","1,0","2,536783358701167E-4",8106268414,18044012243520634,https://www.instagram.com/p/DF5hPZXtRoU/,SPD,Konkurrenz Pers,18044012243520634-8106268414,neutral,europa,neutral,,
136,"10.02.25, 17:16",andie woerle,"Bock auf besseren #Busverkehr? Dann gilt es jetzt nur noch eine Sache zu tun.

Damit Mobil 365 Oberallgäu Wirklichkeit wird, fehlt noch die Zustimmung folgender Gemeinden:

#Burgberg 10.2.
#Wiggensbach 10.2.
#Ofterschwang 11.2.
#Obermaiselstein 12.2.
#Balderschwang 13.2.
#Betzigau 13.2.
#Oberstaufen 13.2.
#Wildpoldsried 19.2.
#Altusried 20.2.
#Oberstdorf 20.2.

Ruft eure Bürgermeister*innen und Gemeinderät*innen an, damit sie bei der nächsten Sitzung den Weg für besseren Verkehr frei machen!

#49euroticket #kanzlerera #mobil365 #mobil365imOberallgäu #allgäuliebe #visionzero #verkehrswende #verkehrswendeallgäu #allgäu #oberallgäu #kempten","61,0","2,0","63,0","0,026694915254237287",1122643583,18063264481910126,https://www.instagram.com/reel/DF5gUvStTn-/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,18063264481910126-1122643583,neutral,wirtschaft,neutral,,
137,"10.02.25, 17:15",News-WG by BR24,"Jan van Aken (Die Linke) im Kreuzverhör ...
 
Max hat gemeinsam mit anderen Journalist:innen Spitzenpolitiker:innen der großen Parteien ins „Kreuzverhör” genommen und ihnen Fragen zu den Themen gestellt, die ganz konkret junge Menschen umtreiben: Steigende Mietpreise, Angst vor Krieg und Klimawandel oder der Umgang mit Migration. Das hier ist nur ein kurzer Ausschnitt, die Interviews in voller Länge gibt’s auf dem YouTube-Kanal von funk und in der ARD-Audiothek. 
 
Liebe Grüße
eure News-WG","2986,0","101,0","3087,0","0,017266356054970438",6928558239,18021520841418193,https://www.instagram.com/reel/DF5gQJyoIhv/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,18021520841418193-6928558239,neutral,events und aktionen,neutral,,
138,"10.02.25, 16:54",Moritz Körner,Einen Politikwechsel gibt es nur mit der FDP! Deshalb am 23.2. mit beiden Stimmen FDP wählen! #btw2025 #fdp,"267,0","17,0","284,0","0,02730506682049803",1286530533,17955700340910019,https://www.instagram.com/reel/DF5eKm_Nkzn/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,17955700340910019-1286530533,positive,events und aktionen,neutral,,
139,"10.02.25, 16:54",Jens Geier MdEP,"In dieser Woche findet in #straßburg wieder die Plenarsitzung des #ep statt. 

Die Themen sind unter anderem: Das Arbeitsprogramm der Kommission für 2025, die Lage in der Ukraine, der Kompass für Wettbewerbsfähigkeit sowie die Zusammenarbeit von Konservativen und Rechtsextremen als Bedrohung der Wettbewerbsfähigkeit in der EU. #eplenary","7,0","0,0","7,0","0,004196642685851319",7562958183,18027475199333421,https://www.instagram.com/p/DF5ea5MtoII/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,18027475199333421-7562958183,neutral,europa,neutral,,
140,"10.02.25, 14:27",DANIELA SEPEHRI,"Lesen, bevor ihr kommentiert, bitte: Das ist das erste Video von mehreren Sachen, die ich zur Bundestagswahl plane. Ich sage in den nächsten Tagen auch noch mehr zu inhaltlichen Punkten und zur Erststimme. Hier geht es erst mal nur um die Grundmandatsklausel. Die Ergebnisse einer YouGov.Studie zeigen nämlich, dass über 80 % der Wahlberechtigten die Grundmandatsklausel nicht richtig anwenden können. 

Normalerweise braucht eine Partei in Deutschland 5 % der Stimmen, um in den Bundestag zu kommen. Aber wenn eine Partei 3 Direktmandate gewinnt, darf sie trotzdem in den Bundestag einziehen – egal, wie wenige Stimmen sie sonst bekommen hat. Zum Beispiel war das bei der Linken so: Sie hat 2021 nur 4,9 % bekommen, aber 3 Direktmandate, und durfte deswegen in den Bundestag einziehen.

Wenn du nicht willst, dass die AfD stärker wird, dann braucht es dringend Die Linke im Bundestag.

Mehr Infos zur Grundmandatsklausel bei verwaehldichnicht 

#verwaehldichnicht #grundmandatschallenge #grundmandatsklausel #bundestagswahl #btw25","1811,0","111,0","1922,0","0,03791600086800418",6064267606,18046445567256802,https://www.instagram.com/reel/DF5NaS7o1ab/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,18046445567256802-6064267606,neutral,bildung,neutral,,
141,"10.02.25, 12:32",Sebastian 23,"Nicht entmutigen lassen. Und lasst euch nicht an der Nase herumführen. Wir sind mehr. Wir sind wirksam. Bleiben wir laut, bewegen wir die Welt. Let's go.

Montagsmotivation für alle! Habt eine schöne Woche!","21781,0","247,0","22028,0","0,19654520147043078",1907131219,18076367305588765,https://www.instagram.com/p/DF5Adj6NAdR/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,18076367305588765-1907131219,positive,gesellschaft,joy,,
142,"10.02.25, 12:30",Daniel Freund,Diese Kampagne gegen die Zivilgesellschaft ist brandgefährlich!,"130,0","10,0","140,0","0,020682523267838676",10682821444,18110025064455420,https://www.instagram.com/reel/DF5AEnWtSfy/,Die Grünen,Konkurrenz Pers,18110025064455420-10682821444,negative,gesellschaft,anger,,
143,"10.02.25, 11:11",Jan-Christoph Oetjen,Warum warten? Beantrage noch heute deine Briefwahlunterlagen und gib deine Stimme der FDP. Für einen echten Richtungswechsel in Deutschland! Alle weiteren Infos: fdp.de/briefwahl,"36,0","0,0","36,0","0,012092710782667115",4855943093,18061323979940169,https://www.instagram.com/p/DF43OJ5ohwG/,FDP,Konkurrenz Pers,18061323979940169-4855943093,positive,events und aktionen,neutral,,
144,"10.02.25, 10:36",Marie-Agnes Strack-Zimmermann,"Gestern haben wir auf dem fdp-Bundesparteitag noch einmal eine klare Antwort darauf gegeben, warum eine liberale Stimme im Deutschen Bundestag so wichtig ist. 

Während Friedrich Merz auf schwarz-grün zusteuert, halten wir die Fahne hoch für eine Wirtschaftswende, für Bürgerrechte und für die Kraft der Freiheit.

Die Tage von Olaf Scholz sind gezählt. Es ist ziemlich unerträglich, dass der Noch-Kanzler mit seinem toxischen Schweigen international für uns keine Wirkung erzielt. Die Zeitenwende, die er groß angekündigt hat, hat er nie gelebt. Aber ohne Sicherheit gibt es keine Freiheit, keine starke Wirtschaft - und ohne starke Wirtschaft keine Sicherheit. 

Die Welt schaut darauf, was in Deutschland passiert. Wir sind hier nicht im luftleeren Raum. Und das dürfen wir nicht vergessen. Wir sind ein wichtiges, ein großes Land. Bei allen wirtschaftlichen Problemen ein starkes Land. Und die Welt fragt sich: Leute, was ist los bei Euch? Und deswegen kämpfen wir bis zum letzten Tag. Um unser Land wieder auf den richtigen Weg zu bringen. #BPT25

📸: james_zabel, David Renk","637,0","32,0","669,0","0,010726654694715239",4131419620,18093373549533173,https://www.instagram.com/p/DF4zL8IIMFj/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,18093373549533173-4131419620,negative,events und aktionen,anger,,
145,"10.02.25, 10:33",Terry Reintke,"This week again, hundreds of thousands of people took to the streets in Germany to stand up against conservatives and liberals collaborating with the Far Right.

This is Recklinghausen.

NEVER AGAIN IS NOW.

#WirSindDieBrandmauer","824,0","8,0","832,0","0,025976458834181523",2039691782,18055755572019089,https://www.instagram.com/p/DF4y57gNq8x/,Die Grünen,Konkurrenz Pers,18055755572019089-2039691782,positive,gesellschaft,anger,,
146,"10.02.25, 10:32",Sebastian 23,"Umfragen zeigen, dass die Grundmandatsklausel viel zu wenigen Menschen bekannt ist. Dabei ist sie für die Bundestagswahl sehr wichtig, wie man zB 2021 gesehen hat.

Also, informiert euch und vor allem: Geht wählen 🙏

Hier nochmal schriftlich zusammengefasst:

Normalerweise braucht eine Partei in Deutschland 5 % der Stimmen, um in den Bundestag zu kommen. Aber wenn eine Partei 3 Direktmandate gewinnt,), kommt sie trotzdem  in den Bundestag – egal, wie wenige Stimmen sie sonst bekommen hat. Und dann zählt eben die Anzahl der Zweitstimmen, die bestimmt, mit wie vielen Prozenten diese Partei am Bundestag beteiligt sein wird. 
Zum Beispiel war das bei der Linken so: Sie hat 2021 nur 4,9 % bekommen, aber 3 Direktmandate, und durfte deswegen dabei sein.","2250,0","26,0","2276,0","0,02030764838145544",1907131219,17958246644857317,https://www.instagram.com/reel/DF4yHfRtkkM/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,17958246644857317-1907131219,neutral,bildung,neutral,,
147,"10.02.25, 08:55",EU&U,"The European #GreenDeal is likely the most important legacy of the previous #EuropeanCommission. 🌿 While not perfect, this ambitious political and legislative project outlined the trajectory of the European Union in the decades to come. 🌍

But the far-right is set to destroy it. 🪓

After successfully diluting significant pieces of legislation, their recent attempt targeted the civil society. 

In late-November, the Commission informed NGOs they can no longer use green funds for advocacy and lobbying work. 💼 But recently, accusations have gone as far as suggesting the European Commission has secretly contracted NGOs to lobby for the European Green Deal in the first place. 

All of these conspiracies have been already fact-checked by journalists at politicoeurope. But the threat of losing crucial funding is still looming over environmental organisations. 💸

🚨This is only the beginning of populists’ plan to ‘defang, deregulate and decapitate the European Green Deal’ - to quote the guardian. And we must not stay silent in the face of aggression towards the climate pact of our generation.

Speak up! 🗣️ Let’s make noise, and show the European institutions they can’t jeopardise the Green Deal behind our back. ✊","296,0","11,0","307,0","0,010682348028811023",9073998604,18063260017921978,https://www.instagram.com/reel/DF4np6-oFgV/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,18063260017921978-9073998604,negative,klimaschutz,anger,,
148,"10.02.25, 08:05",Ricarda Lang,"Wer von euch hat gestern das #TVDuell gesehen? Ich muss sagen, ich fand’s einfach nur frustrierend. Einen großen Teil der Zeit ging es nur darum, wer am allerkrassesten abschiebt. Keine Vision, keine neue Idee. Bildung, Integration, Klimaschutz, Frauen, Familie - Fehlsnzeige! Für mich war das der Gipfel der Zukunftsverweigerung. @bundeskanzler und @merzcdu sind nicht das Beste, was dieses Land zu bieten hat! #TeamHabeck","18749,0","369,0","19118,0","0,15345716074553306",1999401021,18058774525985828,https://www.instagram.com/p/DF4h7vwt-8k/,Die Grünen,Konkurrenz Pers,18058774525985828-1999401021,negative,gesellschaft,anger,,
149,"10.02.25, 07:30",DANIELA SEPEHRI,Wo bleibt mein Demogeld? 🫠,"4513,0","140,0","4653,0","0,0917914422678582",6064267606,17871470934204929,https://www.instagram.com/reel/DF4d3sroQ-N/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,17871470934204929-6064267606,negative,sonstiges,anger,,
150,"14.02.25, 20:30",Die Linke,Das Wahlprogramm in 40 Sekunden. Heidi: Challenge Accepted.,"84800,0","1410,0","86210,0","0,2675733723990664",537777060,18115113925445174,https://www.instagram.com/reel/DGEKNeANNOe/,,Konkurrenz Partei,18115113925445174-537777060,neutral,events und aktionen,neutral,,
151,"14.02.25, 11:52",Tierschutzpartei,"markito_benecke ist nicht nur Kriminalbiologe, sondern auch eine bekannte Stimme für den Tierschutz. Wir haben ihn interviewt, weil er seit Jahren öffentlich für die Rechte der Tiere einsteht – mit klaren, direkten Worten. In den nächsten drei Beiträgen teilen wir seine Antworten auf unsere Fragen zum Tierschutz und zur politischen Verantwortung.

Heute erzählt er, warum es für ihn nie eine Frage war, sich für Tiere einzusetzen – und wie ein TV-Auftritt ihn in der öffentlichen Wahrnehmung als Tierrechtsstimme bekannt machte.

Unsere erste Frage: Was hat dich dazu gebracht, dich für Tiere einzusetzen?

Seine Antwort:
'Fand ich selbstverständlich. Ich habe schon als Kind in einem Schulaufsatz geschrieben, dass ich es unangenehm und rätselhaft finde, dass Schweine in Lastwagen neben unserem Familienauto herfahren.

Für die öffentliche Wirkung hat ein im Internet immer noch weit verbreiteter Auftritt bei der Fernsehsendung 'Hart aber fair' des WDR gesorgt. Dort war die esoterisch angehauchte Barbara Rütting die einzige, die menschlich gesprochen hat. Die anderen Teilnehmer (alles Männer) aus der Unterhaltungs-, Tier- und Fleischindustrie waren wie gezeichnete Karikaturen restlos veralteter, der Wirklichkeit entrückter Herren.

Später hat PETA mich als Botschafter für Meerestiere angesprochen und mir in Ruhe und Freundlichkeit immer gute Hinweise gegeben.'","2122,0","12,0","2134,0","0,20321874107227883",26902650028,17866640496243524,https://www.instagram.com/p/DGDPHP1CNm7/,,Konkurrenz Partei,17866640496243524-26902650028,positive,gesellschaft,neutral,,
152,"14.02.25, 17:23",Die Linke,"»Bist du die Vermögenssteuer oder warum lässt du mein Herz höher schlagen?« 

Falls ihr noch keine süße Botschaft zum Valentinstag versendet habt, hätten wir da ein paar Vorschläge. 💘","57199,0","526,0","57725,0","0,17916335601132244",537777060,17842296225428744,https://www.instagram.com/p/DGD5PQdsMrD/,,Konkurrenz Partei,17842296225428744-537777060,positive,events und aktionen,joy,,
153,"16.02.25, 22:00",CDU Deutschlands,"Nein, Frau Weidel, wir sind nicht neutral. Wir stehen nicht dazwischen. Wir sind auf der Seite der Ukraine und verteidigen mit der Ukraine die politische Ordnung, die wir hier haben. #Quadrell","19138,0","3670,0","22808,0","0,13149231789224872",1558377791,18096972766510686,https://www.instagram.com/reel/DGJeK7OuVIH/,,Konkurrenz Partei,18096972766510686-1558377791,positive,außenpolitik,anger,,
154,"14.02.25, 14:07",Die Linke,"In diesem Wahlkampf wurde schon viel gesagt, nur nicht das Wichtigste. Bei dieser Wahl geht es uns um die Menschen. Jeden, der gerade so über den Monat kommt. Jede, die weiß, dass sie mehr verdient hat.

Alle, für die die etablierten Parteien kein besseres Angebot haben außer Spaltung, Ablenkung und leere Versprechen.

Klar ist: Die nächste Regierung – egal welche Koalition – wird nicht unsere Interessen vertreten, sondern die der Milliardäre. Aber das ist nicht das Ende.

Die Linke kann nicht alleine die Mieten einfrieren oder die Löhne anheben. Wir sind ehrlich. Aber was wir Dir anbieten, ist, dass wir nach der Wahl gemeinsam dafür kämpfen können. Denn echte Stärke entsteht dort, wo wir für einander einstehen. Und deshalb geben wir nur ein Versprechen: wir werden immer an der Seite arbeitenden Menschen stehen, auch nach der Wahl.

Deshalb am 23.Februar die Linke wählen. Damit dieses Land endlich wieder für uns funktioniert.

#DieLinke #Linke","35213,0","1607,0","36820,0","0,11427968416348017",537777060,18046827524195589,https://www.instagram.com/reel/DGDeQM6Nh-u/,,Konkurrenz Partei,18046827524195589-537777060,positive,wirtschaft,neutral,,
155,"12.02.25, 22:37",BÜNDNIS 90/DIE GRÜNEN,"Wenn @therealstefanraab einlädt, wird geliefert. 🤠","36832,0","768,0","37600,0","0,11348579465711293",2016981347,18356369098133582,https://www.instagram.com/reel/DF_PDp5Ny99/,,Konkurrenz Partei,18356369098133582-2016981347,positive,events und aktionen,joy,,
156,"11.02.25, 12:21",Die Linke,"„Reicher Mann und armer Mann standen da und sah n sich an. Da sagt der Arme bleich: Wär ich nicht arm, wärst du nicht reich.“ Das schrieb Bertolt Brecht 1934. Heute leben in Deutschland 17,6 Millionen Menschen in Armut. Gleichzeitig haben die fünf reichsten Männer haben mehr Vermögen, als die ärmere Hälfte der Bevölkerung zusammen. Der obszöne Reichtum dieser fünf Männer ist seit 2020 von 89 Milliarden auf 155 Milliarden Dollar gestiegen. Wir brauchen dringend die Vermögenssteuer zurück und eine Abgabe auf für die Milliardäre. Es ist Zeit, dass sich was dreht!

Deshalb Die Linke wählen am 23.2.","32484,0","453,0","32937,0","0,10748480912692455",537777060,18072651808616423,https://www.instagram.com/reel/DF7j7InMF5X/,,Konkurrenz Partei,18072651808616423-537777060,negative,sozialpolitik,anger,,
157,"11.02.25, 15:36",Die Linke,"Danke!!! 🙏 Mitten im Wahlkampf können wir sagen: So viele waren wir noch nie! Wir haben jetzt über 81.000 Genoss*innen. Das sind über 30.000 mehr als Ende 2023! 🚀

Wir freuen uns unglaublich auf euch, liebe Genoss*innen! Auf ein gemeinsames Lernen und kennenlernen, auf Diskussionen und Aktionen, auf einen gemeinsamen Kampf für eine bessere Welt. Wir werden unsere Gesellschaft nicht den Faschisten überlassen und mit euch schaffen wir es auch Die Linke wieder zu einem Pol der Hoffnung in diesen schlimmen Zeiten zu machen!

Wir müssen aber noch viel mehr werden, um dieses Ziel zu erreichen. Deshalb sprecht mit Freunden und Familie! 📣

#DeshalbDieLinke #Linke","32180,0","653,0","32833,0","0,10714542119999738",537777060,18296122768210463,https://www.instagram.com/p/DF76ULAu3o1/,,Konkurrenz Partei,18296122768210463-537777060,positive,events und aktionen,joy,,
158,"11.02.25, 18:42",SPD,Er grüßt Frau Weidel nicht?! - So reagiert der Kanzler.,"13837,0","888,0","14725,0","0,10346911385467245",211179,18072093886697120,https://www.instagram.com/reel/DF8POgZt3Xh/,,Konkurrenz Partei,18072093886697120-211179,neutral,sonstiges,neutral,,
159,"14.02.25, 11:19",Die Linke,"Wenn die Steuerpläne der Parteien nur durch die Mehrwertsteuer gegenfinanziert werden würden: Wie hoch müsste diese Steuer dann sein? Die Forderungen von Die Linke sind solide gegengerechnet und versprechen sogar Mehreinnahmen, das bestätigt jetzt sogar ein arbeitgebernahes Forschungsinstitut.

Deshalb am 23.2. Die Linke wählen! 🗳","33055,0","231,0","33286,0","0,10331106917614341",537777060,18039696746128761,https://www.instagram.com/p/DGDLQB_NXbt/,,Konkurrenz Partei,18039696746128761-537777060,positive,staatliche finanzen,neutral,,
